"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"17.03.2025 22:23:30 UTC","24446492332","Bestellung","302-3766769-6756363","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Güstrow","Mecklenburg-Vorpommern","18273","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"17.03.2025 23:41:24 UTC","24446492332","Bestellung","304-5588389-8695565","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Seitenstetten","Niederösterreich","3353","","13,10","0","0","0","0","0","-2,62","0","0","-1,36","-4,39","0","0","4,73"
"18.03.2025 17:32:42 UTC","24446492332","Bestellung","303-3533747-7589111","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Edingen-neckarhausen","","68535","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 17:59:31 UTC","24446492332","Bestellung","303-3073391-7849127","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Duisburg","","47167","MarketplaceFacilitator","9,59","1,82","1,68","0,32","0","0","0","0","-2,14","-1,48","-5,20","0","0","4,59"
"18.03.2025 18:40:58 UTC","24446492332","Bestellung","303-0643319-2354741","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Pforzheim","Baden-Württemberg","75172","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"18.03.2025 20:26:30 UTC","24446492332","Bestellung","305-0459147-7455513","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Roth","","91154","MarketplaceFacilitator","13,10","2,49","1,12","0,21","0","0","-3,74","-0,71","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 20:54:51 UTC","24446492332","Bestellung","028-4490414-3924317","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Subingen","","45","MarketplaceFacilitator","13,10","1,06","0,59","0,05","0","0","-3,21","-0,26","-0,85","-1,47","-4,39","0","0","4,62"
"18.03.2025 21:04:49 UTC","24446492332","Bestellung","302-6080699-1904369","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Berlin","","10623","MarketplaceFacilitator","26,34","5,00","3,35","0,64","0","0","0","0","-5,64","-4,07","-9,12","0","0","16,50"
"18.03.2025 21:19:19 UTC","24446492332","Bestellung","303-0900689-2891523","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Schiffdorf","","27619","MarketplaceFacilitator","9,59","1,82","0","0","0","0","0","0","-1,82","-1,48","-3,52","0","0","4,59"
"18.03.2025 21:31:15 UTC","24446492332","Bestellung","302-3426476-0244340","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","St. Margarethen an der Raab","","8321","MarketplaceFacilitator","26,34","5,27","0","0","0","0","0","0","-5,27","-4,07","-5,77","0","0","16,50"
"18.03.2025 21:55:52 UTC","24446492332","Bestellung","304-8325289-6182741","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","FREISING","","85354","MarketplaceFacilitator","14,78","2,81","0","0","0","0","-2,96","-0,56","-2,25","-1,83","-4,39","0","0","5,60"
"18.03.2025 22:03:19 UTC","24446492332","Bestellung","304-0718223-4435517","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Hanhofen","","67374","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 22:13:02 UTC","24446492332","Bestellung","305-9350798-6648307","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Laupheim","","88471","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 22:53:28 UTC","24446492332","Bestellung","303-1217485-5251521","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Wathlingen","","29339","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 23:05:17 UTC","24446492332","Bestellung","306-7917562-7070716","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","stelle","","21435","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 23:16:37 UTC","24446492332","Bestellung","303-9171597-3594723","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Lappersdorf","","93138","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"18.03.2025 23:21:03 UTC","24446492332","Bestellung","305-0915051-4399510","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Solingen","Nordrhein-Westfalen","42697","MarketplaceFacilitator","26,34","5,00","0","0","0","0","0","0","-5,00","-4,07","-5,77","0","0","16,50"
"19.03.2025 00:11:20 UTC","24446492332","Bestellung","028-7090457-3229137","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","delmenhorst","Niedersachsen","27749","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"19.03.2025 02:05:31 UTC","24446492332","Bestellung","306-9883627-0486765","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Pleiskirchen","Bayern","84568","MarketplaceFacilitator","17,64","3,35","0","0","0","0","-3,53","-0,67","-2,68","-2,18","-4,39","0","0","7,54"
"19.03.2025 04:51:57 UTC","24446492332","Bestellung","306-4726501-5921152","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Olbersdorf","","02785","MarketplaceFacilitator","27,72","5,27","0","0","0","0","-2,77","-0,53","-4,74","-3,86","-5,77","0","0","15,32"
"19.03.2025 05:41:23 UTC","24454628312","Bestellung","304-7801664-1123552","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Hannover","","30539","MarketplaceFacilitator","17,64","3,35","0","0","0","0","-3,53","-0,67","-2,68","-2,18","-4,39","0","0","7,54"
"19.03.2025 09:01:13 UTC","24454628312","Bestellung","304-8389346-8761931","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Udenheim","","55288","MarketplaceFacilitator","9,59","1,82","0,67","0,13","0","0","-0,67","-0,13","-1,82","-1,48","-3,52","0","0","4,59"
"19.03.2025 15:23:04 UTC","24454628312","Bestellung","304-6399372-7844325","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Borgholzhausen","","33829","MarketplaceFacilitator","15,16","2,88","0","0","0","0","-3,03","-0,58","-2,30","-1,88","-4,39","0","0","5,86"
"19.03.2025 16:24:10 UTC","24454628312","Bestellung","303-3773811-1161107","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","übach-palenberg","","52531","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"19.03.2025 16:30:50 UTC","24454628312","Bestellung","303-3386363-7045125","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Schwaigern","Baden Würtemberg","74193","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"19.03.2025 16:48:53 UTC","24454628312","Bestellung","028-0332428-6823559","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Gersdorf","Sachsen","09355","MarketplaceFacilitator","9,59","1,82","1,68","0,32","0","0","-1,68","-0,32","-1,82","-1,48","-3,52","0","0","4,59"
"19.03.2025 17:35:49 UTC","24454628312","Bestellung","302-1519044-5944363","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Halstenbek","","25469","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"19.03.2025 17:49:01 UTC","24454628312","Erstattung","028-6015700-0837942","1B-O48G-R8YJ","YOBTOP Epoxidharz Set, 474ml/16oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Leipzig","","04349","MarketplaceFacilitator","-9,59","-1,82","0","0","0","0","0","0","1,82","1,18","0","0","0","-8,41"
"19.03.2025 18:34:33 UTC","24454628312","Bestellung","302-8984100-2225953","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Pforzheim","","75172","MarketplaceFacilitator","13,10","2,49","1,12","0,21","0","0","-3,74","-0,71","-1,99","-1,62","-4,39","0","0","4,47"
"19.03.2025 19:24:58 UTC","24454628312","Bestellung","305-4566132-8031512","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Leimen","","69181","MarketplaceFacilitator","15,16","2,88","0","0","0","0","-3,03","-0,58","-2,30","-1,88","-4,39","0","0","5,86"
"19.03.2025 21:49:21 UTC","24454628312","Bestellung","305-9190281-3765966","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Ditfurt","","06484","MarketplaceFacilitator","13,10","2,49","0","0","0","0","-2,62","-0,50","-1,99","-1,62","-4,39","0","0","4,47"
"19.03.2025 23:15:33 UTC","24454628312","Bestellung","028-9735224-8761969","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","St.Peter","","4963","MarketplaceFacilitator","13,10","2,62","0","0","0","0","-2,62","-0,52","-2,10","-1,64","-4,39","0","0","4,45"
"20.03.2025 14:47:22 UTC","24454628312","Bestellung","304-3491579-7980332","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Turnow-preilack","Deutschland","03185","MarketplaceFacilitator","25,50","4,84","0","0","0","0","0","0","-9,68","-7,88","-5,77","0","0","7,01"
"20.03.2025 14:47:22 UTC","24454628312","Bestellung","304-3491579-7980332","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Turnow-preilack","Deutschland","03185","","25,50","4,84","0","0","0","0","0","0","0","0","-5,77","0","0","24,57"
"20.03.2025 20:29:04 UTC","24454628312","Bestellung","028-2451358-7932337","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Halanzy","","6792","MarketplaceFacilitator","26,34","5,53","0","0","0","0","0","0","-5,53","-4,07","-5,77","0","0","16,50"
"20.03.2025 20:35:58 UTC","24454628312","Bestellung","302-5129917-5799524","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Wien","","1010","MarketplaceFacilitator","13,10","2,62","0,66","0,13","0","0","-3,28","-0,65","-2,10","-1,64","-4,39","0","0","4,45"
"20.03.2025 21:34:23 UTC","24454628312","Bestellung","306-2473183-2209102","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Coesfeld","","48653","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"20.03.2025 22:01:32 UTC","24454628312","Bestellung","306-0063741-4043512","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Wien","Wien","1160","MarketplaceFacilitator","26,34","5,27","0","0","0","0","0","0","-5,27","-4,07","-5,77","0","0","16,50"
"21.03.2025 02:52:18 UTC","24454628312","Übertrag","","","Für Konten mit folgenden Endziffern: 201","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-455,72","-455,72"
"21.03.2025 07:54:25 UTC","24454628312","Bestellung","303-8956287-8462706","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Zürich","Schweiz","81","MarketplaceFacilitator","25,50","2,07","1,29","0,10","0","0","-1,29","-0,10","-2,07","-3,94","-5,77","0","0","15,79"
"21.03.2025 20:41:46 UTC","24454628312","Bestellung","304-0724609-0441968","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Gribbohm","Schleswig-Holstein","25596","MarketplaceFacilitator","25,50","4,84","0","0","0","0","0","0","-4,84","-3,94","-5,77","0","0","15,79"
"21.03.2025 20:50:46 UTC","24454628312","Bestellung","305-3986321-2205168","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Desselbrunn","","4693","MarketplaceFacilitator","25,50","5,10","0","0","0","0","0","0","-5,10","-3,94","-5,77","0","0","15,79"
"21.03.2025 21:15:55 UTC","24454628312","Bestellung","302-8917198-3719522","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","2","amazon.de","Amazon","Arnstadt","","99310","MarketplaceFacilitator","24,52","4,66","0","0","0","0","-4,90","-0,94","-3,72","-3,04","-8,78","0","0","7,80"
"21.03.2025 21:18:13 UTC","24454628312","Bestellung","305-8365872-7837143","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Auhausen","","86736","MarketplaceFacilitator","12,26","2,33","1,68","0,32","0","0","-4,13","-0,79","-1,86","-1,52","-4,39","0","0","3,90"
"21.03.2025 21:22:47 UTC","24454628312","Bestellung","028-4828222-0357903","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Schweitenkirchen","","85301","MarketplaceFacilitator","12,26","2,33","0,84","0,16","0","0","-3,29","-0,63","-1,86","-1,52","-4,39","0","0","3,90"
"21.03.2025 22:07:19 UTC","24454628312","Bestellung","302-4773762-2075513","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Eupen","","4700","MarketplaceFacilitator","25,50","5,36","0","0","0","0","0","0","-5,36","-3,94","-5,77","0","0","15,79"
"21.03.2025 23:48:50 UTC","24454628312","Bestellung","302-4422191-2913911","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Rostock","Mecklenburg-Vorpommern","18109","MarketplaceFacilitator","25,50","4,84","0","0","0","0","0","0","-4,84","-3,94","-5,77","0","0","15,79"
"22.03.2025 14:52:58 UTC","24491705412","Bestellung","306-1121576-3394713","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Wien","Wien","1220","MarketplaceFacilitator","12,26","2,45","0,67","0,13","0","0","-3,12","-0,62","-1,96","-1,53","-4,39","0","0","3,89"
"22.03.2025 17:47:02 UTC","24491705412","Bestellung","302-8251493-5823511","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Sonthofen","","87527","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 18:36:45 UTC","24491705412","Bestellung","302-9520988-6093166","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Hamm","Nordrhein-Westfalen","59069","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 19:32:55 UTC","24491705412","Bestellung","305-0074287-6945931","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Liebschützberg","","04758","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 20:21:35 UTC","24491705412","Bestellung","306-3974340-1911523","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Giesen","","31180","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 20:57:32 UTC","24491705412","Bestellung","302-3398270-4363540","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Sonthofen","","87527","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 21:24:34 UTC","24491705412","Bestellung","028-5263783-7957969","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Berlin","Berlin","12359","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 22:34:48 UTC","24491705412","Versand durch Amazon Lagergebühr","","","Versand durch Amazon Langzeitlagergebühr","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-10,10","-10,10"
"22.03.2025 23:30:37 UTC","24491705412","Bestellung","305-6076652-6273106","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Kirchberg i.Wald","Bayern","94259","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"22.03.2025 23:33:50 UTC","24491705412","Bestellung","302-5232127-9454733","VA-DWTY-9F36","YOBTOP Epoxidharz Set, 2370ml/80oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuc","1","amazon.de","Amazon","Siegburg","","53721","MarketplaceFacilitator","25,50","4,84","0","0","0","0","0","0","-4,84","-3,94","-5,77","0","0","15,79"
"23.03.2025 00:13:48 UTC","24491705412","Bestellung","028-9110907-9717955","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Berlin","","12687","MarketplaceFacilitator","12,26","2,33","0","0","0","0","-2,45","-0,47","-1,86","-1,52","-4,39","0","0","3,90"
"24.03.2025 18:28:53 UTC","24491705412","Erstattung","303-7040812-6822741","V7-RISD-G3FS","YOBTOP Epoxidharz Set, 948ml/32oz Epoxidharz mit Härter Glasklar Gießharz Nicht Giftig Geruchsarm Blasenfrei Resin Gießharz für DIY Kunst, Schmuck","1","amazon.de","Amazon","Pfofeld","","91738","MarketplaceFacilitator","-13,10","-2,49","0","0","0","0","2,62","0,50","1,99","1,30","0","0","0","-9,18"
