"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/03/02 10:58:02 JST","11972516293","注文","503-7233192-7714249","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","大分県","875-000","","6,954","695","0","0","0","0","-90","-695","-70","0","-747","-514","0","0","5,533"
"2025/03/02 12:12:48 JST","11972516293","注文","S03-6162025-8218205","TB-UV-200g-US","ButiResin UVレジン液 高い透明 急速硬化レジン液大容量200g UV-LED対応 黄変なし ハードタイプ レジンアート uvレジンクリア DIY 手芸用品 アクセサリ ハンドメイド","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","京都府","620-086","","0","0","0","0","0","0","0","0","0","0","0","-615","0","0","-615"
"2025/03/02 14:50:28 JST","11972516293","注文","S03-6069498-0693423","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂硬化用大型 UV ランプ DIY クラフト装飾 ジュエリー作り 分割使用可能 デジタル表示タイマー(バイザーが付属しています)","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","静岡県","431-111","","0","0","0","0","0","0","0","0","0","0","0","-688","0","0","-688"
"2025/03/02 15:07:56 JST","11972516293","注文","S03-1895642-3638235","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレベリング 各種DIY用 epoxy resin","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","Miyagi","981-091","","0","0","0","0","0","0","0","0","0","0","0","-810","0","0","-810"
"2025/03/02 17:36:16 JST","11972516293","注文","503-4590705-1942228","L7-L4CC-G9SC","BUTIRESIN レジン液 大容量 360g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","東京都","157-007","","2,073","207","0","0","0","0","-23","0","0","0","-136","-318","0","0","1,803"
"2025/03/02 17:45:01 JST","11972516293","注文","S03-7021750-4339846","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート クリアuvレジン DIYクラフト","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","大阪府","580-000","","0","0","0","0","0","0","0","0","0","0","0","-678","0","0","-678"
"2025/03/02 17:46:57 JST","11972516293","注文","S03-0645689-5576663","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート クリアuvレジン DIYクラフト","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","神奈川県","259-111","","0","0","0","0","0","0","0","0","0","0","0","-678","0","0","-678"
"2025/03/02 17:48:12 JST","11972516293","注文","S03-5053522-0144668","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート クリアuvレジン DIYクラフト","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","愛媛県","790-081","","0","0","0","0","0","0","0","0","0","0","0","-662","0","0","-662"
"2025/03/02 18:55:16 JST","11972516293","注文","249-7801665-2323818","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","東京都","177-004","","6,363","636","0","0","0","0","-70","-818","-82","0","-362","-465","0","0","5,202"
"2025/03/02 18:58:07 JST","11972516293","注文","249-6683578-4580615","L7-L4CC-G9SC","BUTIRESIN レジン液 大容量 360g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","奈良県","631-080","","2,073","207","0","0","0","0","-23","0","0","0","-136","-318","0","0","1,803"
"2025/03/02 19:39:30 JST","11972516293","注文","503-3627964-1939823","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","静岡県","436-004","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/02 21:34:23 JST","11972516293","注文","503-6782158-6834266","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","神奈川県","254-082","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/02 21:37:59 JST","11972516293","注文","249-8364958-3299025","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","新潟県","957-006","","2,255","225","139","14","0","0","-25","-139","-14","0","-270","-318","0","0","1,867"
"2025/03/02 22:11:09 JST","11972516293","注文","250-8034849-0119848","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","京都府","611-001","","3,113","311","0","0","0","0","-34","-311","-31","0","-335","-455","0","0","2,258"
"2025/03/02 23:01:53 JST","11972516293","注文","503-3709881-3079821","QL-FUUK-M0K0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60s、180s、300s) 48 個の LED 48W 付き レジン ライト 360 度サラウ�","1","amazon.jp","Amazon","","栃木県","329-010","","7,800","780","0","0","0","0","-86","-1,364","-136","0","-769","-485","0","0","5,740"
"2025/03/02 23:03:56 JST","11972516293","注文","249-4906673-6615827","HX-Z4LY-YK5N","BUTIRESIN エポキシ樹脂 16oz/474ml 二液性レジン液 体積比1:1 大容量エポキシレジン液 ハードタイプ 操作簡単 レジン","2","amazon.jp","Amazon","","広島県","733-081","","3,369","337","279","28","0","0","-38","-279","-28","0","-219","-910","0","0","2,539"
"2025/03/02 23:56:36 JST","11972516293","注文","250-7879204-6354243","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","神奈川県","251-087","","6,891","689","0","0","0","0","-76","-1,364","-136","0","-360","-485","0","0","5,159"
"2025/03/03 0:01:58 JST","11972516293","注文","503-6208421-1776622","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","三重県","513-084","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/03 0:05:31 JST","11972516293","注文","249-2978517-3128611","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","滋賀県","528-004","","1,634","163","0","0","0","0","-25","-164","-16","0","-175","-318","0","0","1,099"
"2025/03/03 1:08:36 JST","11972516293","注文","249-4721981-0203847","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","千葉県","299-211","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/03 1:20:50 JST","11972516293","注文","250-8634465-3459025","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","愛知県","486-095","","3,891","389","0","0","0","0","-43","-844","-84","0","-364","-455","0","0","2,490"
"2025/03/03 2:00:03 JST","11972516293","注文","249-0971473-1778260","L7-L4CC-G9SC","BUTIRESIN レジン液 大容量 360g UVレジン液 速硬化 高い透明度 低臭 黄ばみ防止 気泡なし ハードタイプ UV/LED対応レ�","1","amazon.jp","Amazon","","千葉県","260-080","","2,073","207","0","0","0","0","-23","-207","-21","0","-122","-318","0","0","1,589"
"2025/03/03 2:00:03 JST","11972516293","注文","249-0971473-1778260","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","千葉県","260-080","","6,891","689","0","0","0","0","-76","-1,364","-136","0","-360","-485","0","0","5,159"
"2025/03/03 2:02:59 JST","11972516293","注文","250-2261547-8314251","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","埼玉県","330-006","","6,363","636","0","0","0","0","-70","-818","-82","0","-362","-465","0","0","5,202"
"2025/03/03 2:06:28 JST","11972516293","注文","250-2141601-7160619","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","大阪府","487-005","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/03 2:06:40 JST","11972516293","注文外料金","","","広告費用","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-50,132","0","-50,132"
"2025/03/03 3:06:55 JST","11972516293","注文","503-7985541-2746265","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","東京都","131-003","","6,891","689","0","0","0","0","-76","-1,364","-136","0","-360","-485","0","0","5,159"
"2025/03/03 3:09:13 JST","11972516293","注文","503-9952432-7395828","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","栃木県","329-216","","3,890","390","105","10","0","0","-43","-559","-56","0","-412","-455","0","0","2,870"
"2025/03/03 3:29:10 JST","11972516293","注文","503-4588204-5853448","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","愛知県","455-083","","3,891","389","0","0","0","0","-43","-455","-45","0","-412","-455","0","0","2,870"
"2025/03/03 3:29:40 JST","11972516293","注文","249-4182598-7323806","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","2","amazon.jp","Amazon","","Yamaguchi-ken","740-001","","16,361","1,637","464","46","0","0","-180","0","0","0","-1,959","-1,538","0","0","14,831"
"2025/03/03 4:14:09 JST","11972516293","注文","503-8175954-9363000","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","岡山県","701-016","","8,181","818","0","0","0","0","-90","-727","-73","0","-892","-514","0","0","6,703"
"2025/03/03 4:17:22 JST","11972516293","注文外料金","1fa20093-7c38-4824-9f92-d3f9d432d205","","クーポン償還手数料: ¥900の割引 UVレジン 1000G","2","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-120","0","-120"
"2025/03/03 4:28:47 JST","11972516293","注文外料金","c12e2fd2-e21e-496a-9bb9-50bd4020dbec","","クーポン償還手数料: ¥500の割引 UVレジン 300G","4","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-240","0","-240"
"2025/03/03 4:29:40 JST","11972516293","注文外料金","d55a8068-6357-44d8-93a3-e15637f74c13","","クーポン償還手数料: ¥800の割引 エポキシ樹脂 1 gallon","2","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-120","0","-120"
"2025/03/03 4:30:47 JST","11972516293","注文外料金","2c306ca2-95d2-47c8-b462-fdc005aa4053","","クーポン償還手数料: ¥1500の割引 uv ライト レジン用","3","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-180","0","-180"
"2025/03/03 4:32:54 JST","11972516293","注文外料金","af4a30ce-f798-4819-b5b5-c69a3d80f5ec","","クーポン償還手数料: ¥500の割引 UVレジン 500G","1","Amazon.co.jp","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-60","0","-60"
"2025/03/03 7:00:34 JST","11972516293","注文","250-9306545-8932637","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","福岡県","819-000","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/03 7:07:23 JST","11972516293","注文","250-6278785-9523034","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","神奈川県","240-002","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/03 7:12:06 JST","11972516293","注文","249-0128542-4553468","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","東京都","179-008","","3,891","389","0","0","0","0","-43","-455","-45","0","-412","-455","0","0","2,870"
"2025/03/03 7:22:26 JST","11972516293","注文","249-4390809-8958229","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","千葉県","270-015","","6,891","689","0","0","0","0","-76","-1,364","-136","0","-360","-485","0","0","5,159"
"2025/03/03 7:27:59 JST","11972516293","注文","249-9627923-3823840","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","兵庫県","651-226","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/03 7:40:54 JST","11972516293","注文","249-5259862-1645438","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","東京都","197-080","","2,255","225","0","0","0","0","-25","-455","-45","0","-215","-318","0","0","1,422"
"2025/03/03 7:47:02 JST","11972516293","注文","249-5144769-3677463","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","茨城県","305-003","","1,634","163","0","0","0","0","-25","-164","-16","0","-175","-318","0","0","1,099"
"2025/03/03 7:54:32 JST","11972516293","注文","503-7030665-1336625","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","福岡県","813-001","","6,954","695","0","0","0","0","-76","-695","-70","0","-749","-514","0","0","5,545"
"2025/03/03 8:16:01 JST","11972516293","振込み","","","末尾が111のアカウントへ","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-203,825","-203,825"
"2025/03/03 9:00:24 JST","11972516293","注文","250-3517489-5998231","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","愛知県","486-091","","6,363","636","0","0","0","0","-70","-818","-82","0","-362","-465","0","0","5,202"
"2025/03/03 13:54:05 JST","11972516293","注文","S03-8789618-6874261","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジンアート","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","愛媛県","791-316","","0","0","0","0","0","0","0","0","0","0","0","-672","0","0","-672"
"2025/03/03 14:48:17 JST","11974531453","注文","S03-2421398-1361440","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂硬化用大型 UV ランプ DIY クラフト装飾 ジュエリー作り 分割使用可能 デジタル表示タイマー(バイザーが付属しています)","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","東京都","135-000","","0","0","0","0","0","0","0","0","0","0","0","-688","0","0","-688"
"2025/03/03 16:42:28 JST","11974531453","注文","S03-8653492-9495017","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート クリアuvレジン DIYクラフト","1","jp-shipment-injection.stores.amazon.co.jp","Amazon","","長野県","399-256","","0","0","0","0","0","0","0","0","0","0","0","-678","0","0","-678"
"2025/03/03 17:52:42 JST","11974531453","注文","250-7431353-0638266","UV-300g-JP-new","ButiResin レジン液 300g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","神奈川県","242-001","","2,255","225","0","0","0","0","-25","0","0","0","-270","-318","0","0","1,867"
"2025/03/03 18:24:11 JST","11974531453","注文","250-5652000-9376604","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","愛知県","453-086","","3,891","389","0","0","0","0","-43","0","0","0","-467","-455","0","0","3,315"
"2025/03/03 19:33:35 JST","11974531453","注文","250-7175462-7259044","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","東京都","160-000","","8,090","809","0","0","0","0","0","0","0","0","-979","-514","-89","0","7,317"
"2025/03/03 20:19:41 JST","11974531453","注文","250-7935430-1687816","KY-96VH-IIX0","BUTIRESIN UVライト アドバンス 2 in 1 両面長時間設定 (60 秒、180 秒、300 秒) 48 個の LED 48W 360 度サラウンド光源 樹脂�","1","amazon.jp","Amazon","","宮崎県","880-091","","6,891","689","0","0","0","0","-76","-1,364","-136","0","-360","-485","0","0","5,159"
"2025/03/03 21:10:47 JST","11974531453","注文","249-5782116-4458239","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","広島県","722-001","","6,363","636","0","0","0","0","-70","-818","-82","0","-362","-465","0","0","5,202"
"2025/03/03 21:32:59 JST","11974531453","注文","503-6471453-1031040","AB-0721","ButiResin エポキシ樹脂 二液性レジン液 大容量 1 gallon/4.3 kg エポキシレジン 2液性レジン液 ハードタイプ セルフレ","1","amazon.jp","Amazon","","Kanagawa-ken","239-081","","6,954","695","0","0","0","0","-76","-695","-70","0","-749","-514","0","0","5,545"
"2025/03/03 22:04:16 JST","11974531453","注文","249-8425871-4791013","NZ-WXWN-8YU7","ButiResinレジン1000g UVレジン液 大容量 ハードタイプ UV-LED対応 高い透明度 急速硬化 黄ばみなし DIY レジンアート �","1","amazon.jp","Amazon","","東京都","134-008","","6,363","636","0","0","0","0","-70","-818","-82","0","-362","-465","0","0","5,202"
"2025/03/03 22:13:10 JST","11974531453","注文","503-3073914-3123846","BUTI-UV-0617-02","ButiResin レジン液 500g UVレジン液 大容量 ハードタイプ UV‐LED対応 高い透明度 急速硬化 黄変なし 低刺激 DIY レジ�","1","amazon.jp","Amazon","","長崎県","857-033","","3,113","311","0","0","0","0","-43","-311","-31","0","-334","-455","0","0","2,250"
